"Jahr";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtraum";"Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet)";"Anzahl Einwohner"
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"41 Jahre";357
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"42 Jahre";299
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"43 Jahre";337
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"44 Jahre";353
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"45 Jahre";340
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"46 Jahre";362
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"47 Jahre";352
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"48 Jahre";306
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"49 Jahre";309
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"50 Jahre";313
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"51 Jahre";327
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"52 Jahre";298
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"53 Jahre";284
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"54 Jahre";349
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"55 Jahre";365
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"56 Jahre";360
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"57 Jahre";314
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"58 Jahre";336
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"59 Jahre";342
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"60 Jahre";295
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"61 Jahre";244
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"62 Jahre";208
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"63 Jahre";162
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"64 Jahre";208
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"65 Jahre";306
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"66 Jahre";299
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"67 Jahre";313
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"68 Jahre";303
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"69 Jahre";356
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"70 Jahre";321
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"71 Jahre";302
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"72 Jahre";257
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"73 Jahre";243
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"74 Jahre";221
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"75 Jahre";217
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"76 Jahre";154
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"77 Jahre";160
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"78 Jahre";137
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"79 Jahre";180
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"80 Jahre";146
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"81 Jahre";119
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"82 Jahre";122
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"83 Jahre";141
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"84 Jahre";124
"2009";"StB 8 Plauen";"14 Mockritz, Coschütz, Plauen";"85 Jahre u.älter";536
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"0 Jahre";488
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"1 Jahre";486
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"2 Jahre";422
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"3 Jahre";323
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"4 Jahre";372
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"5 Jahre";330
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"6 Jahre";306
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"7 Jahre";269
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"8 Jahre";250
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"9 Jahre";253
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"10 Jahre";239
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"11 Jahre";213
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"12 Jahre";177
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"13 Jahre";180
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"14 Jahre";153
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"15 Jahre";159
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"16 Jahre";174
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"17 Jahre";165
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"18 Jahre";276
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"19 Jahre";603
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"20 Jahre";784
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"21 Jahre";894
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"22 Jahre";1071
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"23 Jahre";1042
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"24 Jahre";1073
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"25 Jahre";1028
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"26 Jahre";1086
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"27 Jahre";993
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"28 Jahre";1011
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"29 Jahre";914
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"30 Jahre";843
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"31 Jahre";759
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"32 Jahre";729
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"33 Jahre";585
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"34 Jahre";512
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"35 Jahre";473
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"36 Jahre";434
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"37 Jahre";448
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"38 Jahre";478
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"39 Jahre";441
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"40 Jahre";457
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"41 Jahre";485
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"42 Jahre";475
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"43 Jahre";505
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"44 Jahre";548
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"45 Jahre";513
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"46 Jahre";547
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"47 Jahre";508
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"48 Jahre";498
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"49 Jahre";464
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"50 Jahre";474
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"51 Jahre";461
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"52 Jahre";436
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"53 Jahre";428
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"54 Jahre";416
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"55 Jahre";383
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"56 Jahre";414
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"57 Jahre";352
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"58 Jahre";362
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"59 Jahre";355
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"60 Jahre";310
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"61 Jahre";275
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"62 Jahre";264
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"63 Jahre";190
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"64 Jahre";241
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"65 Jahre";323
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"66 Jahre";295
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"67 Jahre";318
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"68 Jahre";354
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"69 Jahre";359
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"70 Jahre";337
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"71 Jahre";308
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"72 Jahre";301
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"73 Jahre";247
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"74 Jahre";241
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"75 Jahre";226
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"76 Jahre";167
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"77 Jahre";141
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"78 Jahre";172
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"79 Jahre";162
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"80 Jahre";178
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"81 Jahre";154
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"82 Jahre";136
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"83 Jahre";134
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"84 Jahre";123
"2009";"StB 9 Cotta/westliche Ortschaften";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"85 Jahre u.älter";568
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"0 Jahre";159
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"1 Jahre";151
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"2 Jahre";152
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"3 Jahre";159
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"4 Jahre";143
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"5 Jahre";126
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"6 Jahre";123
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"7 Jahre";134
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"8 Jahre";121
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"9 Jahre";108
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"10 Jahre";118
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"11 Jahre";89
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"12 Jahre";114
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"13 Jahre";96
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"14 Jahre";111
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"15 Jahre";81
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"16 Jahre";97
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"17 Jahre";105
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"18 Jahre";206
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"19 Jahre";396
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"20 Jahre";452
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"21 Jahre";484
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"22 Jahre";444
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"23 Jahre";448
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"24 Jahre";452
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"25 Jahre";411
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"26 Jahre";353
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"27 Jahre";358
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"28 Jahre";288
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"29 Jahre";304
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"30 Jahre";249
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"31 Jahre";247
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"32 Jahre";216
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"33 Jahre";170
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"34 Jahre";159
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"35 Jahre";137
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"36 Jahre";140
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"37 Jahre";156
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"38 Jahre";149
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"39 Jahre";163
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"40 Jahre";164
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"41 Jahre";173
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"42 Jahre";202
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"43 Jahre";214
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"44 Jahre";214
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"45 Jahre";248
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"46 Jahre";327
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"47 Jahre";297
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"48 Jahre";342
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"49 Jahre";358
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"50 Jahre";363
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"51 Jahre";361
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"52 Jahre";385
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"53 Jahre";429
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"54 Jahre";441
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"55 Jahre";411
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"56 Jahre";388
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"57 Jahre";392
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"58 Jahre";415
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"59 Jahre";353
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"60 Jahre";304
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"61 Jahre";227
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"62 Jahre";240
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"63 Jahre";151
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"64 Jahre";183
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"65 Jahre";271
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"66 Jahre";224
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"67 Jahre";196
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"68 Jahre";250
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"69 Jahre";242
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"70 Jahre";208
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"71 Jahre";195
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"72 Jahre";165
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"73 Jahre";160
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"74 Jahre";163
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"75 Jahre";142
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"76 Jahre";108
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"77 Jahre";111
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"78 Jahre";116
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"79 Jahre";120
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"80 Jahre";125
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"81 Jahre";82
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"82 Jahre";106
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"83 Jahre";93
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"84 Jahre";84
"2009";"StB 9 Cotta/westliche Ortschaften";"16 Gorbitz";"85 Jahre u.älter";607
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"0 Jahre";184
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"1 Jahre";199
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"2 Jahre";210
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"3 Jahre";188
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"4 Jahre";184
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"5 Jahre";211
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"6 Jahre";172
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"7 Jahre";180
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"8 Jahre";164
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"9 Jahre";210
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"10 Jahre";219
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"11 Jahre";185
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"12 Jahre";194
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"13 Jahre";172
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"14 Jahre";138
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"15 Jahre";131
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"16 Jahre";136
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"17 Jahre";114
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"18 Jahre";144
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"19 Jahre";254
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"20 Jahre";273
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"21 Jahre";274
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"22 Jahre";249
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"23 Jahre";235
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"24 Jahre";261
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"25 Jahre";260
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"26 Jahre";304
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"27 Jahre";285
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"28 Jahre";233
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"29 Jahre";295
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"30 Jahre";298
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"31 Jahre";285
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"32 Jahre";284
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"33 Jahre";275
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"34 Jahre";248
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"35 Jahre";233
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"36 Jahre";264
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"37 Jahre";284
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"38 Jahre";319
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"39 Jahre";341
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"40 Jahre";353
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"41 Jahre";350
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"42 Jahre";351
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"43 Jahre";371
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"44 Jahre";379
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"45 Jahre";395
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"46 Jahre";408
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"47 Jahre";401
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"48 Jahre";401
"2009";"StB 9 Cotta/westliche Ortschaften";"17 Briesnitz und westliche OS";"49 Jahre";400
