"Jahr";"Quartal";"AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-";"Geschlecht";"Staatsangehörigkeit-1 Deutsche / Ausländer";"Anzahl Einwohner"
"2020";"3. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";60375
"2020";"3. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";8353
"2020";"3. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";53935
"2020";"3. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";7046
"2020";"3. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48425
"2020";"3. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";3755
"2020";"3. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";45436
"2020";"3. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";2959
"2020";"3. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13605
"2020";"3. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";625
"2020";"3. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";14608
"2020";"3. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";445
"2020";"3. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";22345
"2020";"3. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";574
"2020";"3. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";27878
"2020";"3. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";514
"2020";"3. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";22590
"2020";"3. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";187
"2020";"3. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";30710
"2020";"3. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";234
"2020";"3. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";6529
"2020";"3. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";44
"2020";"3. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";12049
"2020";"3. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";62
"2020";"4. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";7717
"2020";"4. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";829
"2020";"4. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7345
"2020";"4. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";763
"2020";"4. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8176
"2020";"4. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";836
"2020";"4. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7823
"2020";"4. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";812
"2020";"4. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";10517
"2020";"4. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";967
"2020";"4. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";9803
"2020";"4. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";925
"2020";"4. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";11894
"2020";"4. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";1047
"2020";"4. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";11565
"2020";"4. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";966
"2020";"4. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";6296
"2020";"4. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";570
"2020";"4. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";6006
"2020";"4. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";523
"2020";"4. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";20390
"2020";"4. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";3965
"2020";"4. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";20117
"2020";"4. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";2432
"2020";"4. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";14552
"2020";"4. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";5068
"2020";"4. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";13062
"2020";"4. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";3480
"2020";"4. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";60470
"2020";"4. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";8552
"2020";"4. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";54075
"2020";"4. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";7132
"2020";"4. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48400
"2020";"4. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";3790
"2020";"4. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";45246
"2020";"4. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";3007
"2020";"4. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13607
"2020";"4. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";639
"2020";"4. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";14614
"2020";"4. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";443
"2020";"4. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";22536
"2020";"4. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";588
"2020";"4. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";28135
"2020";"4. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";531
"2020";"4. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";22242
"2020";"4. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";187
"2020";"4. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";30374
"2020";"4. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";232
"2020";"4. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";6577
"2020";"4. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";45
"2020";"4. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";12008
"2020";"4. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";66
"2021";"1. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";7597
"2021";"1. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";813
"2021";"1. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7178
"2021";"1. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";758
"2021";"1. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8158
"2021";"1. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";818
"2021";"1. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7860
"2021";"1. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";812
"2021";"1. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";10521
"2021";"1. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";983
"2021";"1. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";9736
"2021";"1. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";937
"2021";"1. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";11998
"2021";"1. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";1058
"2021";"1. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";11630
"2021";"1. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";951
"2021";"1. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";6273
"2021";"1. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";580
"2021";"1. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";6041
"2021";"1. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";519
"2021";"1. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";20367
"2021";"1. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";3734
"2021";"1. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";20100
"2021";"1. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";2359
"2021";"1. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";14328
"2021";"1. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";5105
"2021";"1. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";12825
"2021";"1. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";3460
"2021";"1. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";60386
"2021";"1. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";8644
"2021";"1. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";53987
"2021";"1. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";7188
"2021";"1. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48235
"2021";"1. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";3825
"2021";"1. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";45135
"2021";"1. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";3068
"2021";"1. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13720
"2021";"1. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";649
"2021";"1. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";14666
"2021";"1. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";445
"2021";"1. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";22793
"2021";"1. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";604
"2021";"1. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";28484
"2021";"1. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";539
"2021";"1. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";21707
"2021";"1. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";186
"2021";"1. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";29882
"2021";"1. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";241
"2021";"1. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";6645
"2021";"1. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";48
"2021";"1. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";11996
"2021";"1. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";64
"2021";"2. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";7549
"2021";"2. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";829
"2021";"2. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7133
"2021";"2. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";762
"2021";"2. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8098
"2021";"2. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";855
"2021";"2. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7823
"2021";"2. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";846
"2021";"2. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";10540
"2021";"2. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";988
"2021";"2. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";9745
"2021";"2. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";960
"2021";"2. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";11992
"2021";"2. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";1086
"2021";"2. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";11693
"2021";"2. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";972
"2021";"2. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";6363
"2021";"2. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";590
"2021";"2. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";6060
"2021";"2. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";510
"2021";"2. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";20190
"2021";"2. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";3624
"2021";"2. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";20000
"2021";"2. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";2357
"2021";"2. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";14257
"2021";"2. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";5132
"2021";"2. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";12800
"2021";"2. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";3471
"2021";"2. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";60086
"2021";"2. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";8798
"2021";"2. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";53741
"2021";"2. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";7291
"2021";"2. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48101
"2021";"2. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";3872
"2021";"2. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";44987
"2021";"2. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";3139
"2021";"2. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13895
"2021";"2. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";669
"2021";"2. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";14800
"2021";"2. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";465
"2021";"2. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";22955
"2021";"2. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";621
"2021";"2. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";28762
"2021";"2. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";540
"2021";"2. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";21365
"2021";"2. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";186
"2021";"2. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";29432
"2021";"2. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";242
"2021";"2. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";6835
"2021";"2. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";52
"2021";"2. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";12235
"2021";"2. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";67
"2021";"3. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";7513
"2021";"3. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";842
"2021";"3. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7191
"2021";"3. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";803
"2021";"3. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";8057
"2021";"3. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";860
"2021";"3. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7691
"2021";"3. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";835
"2021";"3. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";10509
"2021";"3. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";1006
"2021";"3. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";9785
"2021";"3. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";1002
"2021";"3. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";12066
"2021";"3. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";1109
"2021";"3. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";11708
"2021";"3. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";1009
"2021";"3. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";6442
"2021";"3. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";621
"2021";"3. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";6161
"2021";"3. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";519
"2021";"3. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";20365
"2021";"3. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";3627
"2021";"3. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";20182
"2021";"3. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";2403
"2021";"3. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";14251
"2021";"3. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";5170
"2021";"3. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";12774
"2021";"3. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";3508
"2021";"3. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";59745
"2021";"3. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";8925
"2021";"3. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";53505
"2021";"3. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";7392
"2021";"3. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";48115
"2021";"3. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";3941
"2021";"3. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";44831
"2021";"3. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";3199
"2021";"3. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";13988
"2021";"3. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";681
"2021";"3. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";14943
"2021";"3. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";482
"2021";"3. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";23116
"2021";"3. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";645
"2021";"3. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";28869
"2021";"3. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";552
"2021";"3. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";21092
"2021";"3. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";183
"2021";"3. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";29159
"2021";"3. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";256
"2021";"3. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";6983
"2021";"3. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";56
"2021";"3. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";12410
"2021";"3. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";66
"2021";"4. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";7378
"2021";"4. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";831
"2021";"4. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";7068
"2021";"4. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";824
"2021";"4. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";7885
"2021";"4. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";877
"2021";"4. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7585
"2021";"4. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";836
"2021";"4. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";10484
"2021";"4. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";1051
"2021";"4. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";9813
"2021";"4. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";1044
"2021";"4. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";12155
"2021";"4. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";1157
"2021";"4. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";11731
"2021";"4. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";1052
"2021";"4. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";6464
"2021";"4. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";636
"2021";"4. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";6155
"2021";"4. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";531
"2021";"4. Quartal";"18 - 24 Jahre";"männlich";"Deutsche";20303
"2021";"4. Quartal";"18 - 24 Jahre";"männlich";"Ausländer";3878
"2021";"4. Quartal";"18 - 24 Jahre";"weiblich";"Deutsche";20176
"2021";"4. Quartal";"18 - 24 Jahre";"weiblich";"Ausländer";2564
"2021";"4. Quartal";"25 - 29 Jahre";"männlich";"Deutsche";14159
"2021";"4. Quartal";"25 - 29 Jahre";"männlich";"Ausländer";5370
"2021";"4. Quartal";"25 - 29 Jahre";"weiblich";"Deutsche";12728
"2021";"4. Quartal";"25 - 29 Jahre";"weiblich";"Ausländer";3576
"2021";"4. Quartal";"30 - 44 Jahre";"männlich";"Deutsche";59416
"2021";"4. Quartal";"30 - 44 Jahre";"männlich";"Ausländer";9130
"2021";"4. Quartal";"30 - 44 Jahre";"weiblich";"Deutsche";53172
"2021";"4. Quartal";"30 - 44 Jahre";"weiblich";"Ausländer";7553
"2021";"4. Quartal";"45 - 59 Jahre";"männlich";"Deutsche";47978
"2021";"4. Quartal";"45 - 59 Jahre";"männlich";"Ausländer";4005
"2021";"4. Quartal";"45 - 59 Jahre";"weiblich";"Deutsche";44645
"2021";"4. Quartal";"45 - 59 Jahre";"weiblich";"Ausländer";3304
"2021";"4. Quartal";"60 - 64 Jahre";"männlich";"Deutsche";14118
"2021";"4. Quartal";"60 - 64 Jahre";"männlich";"Ausländer";693
"2021";"4. Quartal";"60 - 64 Jahre";"weiblich";"Deutsche";15024
"2021";"4. Quartal";"60 - 64 Jahre";"weiblich";"Ausländer";484
"2021";"4. Quartal";"65 - 74 Jahre";"männlich";"Deutsche";23159
"2021";"4. Quartal";"65 - 74 Jahre";"männlich";"Ausländer";649
"2021";"4. Quartal";"65 - 74 Jahre";"weiblich";"Deutsche";28969
"2021";"4. Quartal";"65 - 74 Jahre";"weiblich";"Ausländer";565
"2021";"4. Quartal";"75 - 84 Jahre";"männlich";"Deutsche";20861
"2021";"4. Quartal";"75 - 84 Jahre";"männlich";"Ausländer";185
"2021";"4. Quartal";"75 - 84 Jahre";"weiblich";"Deutsche";28877
"2021";"4. Quartal";"75 - 84 Jahre";"weiblich";"Ausländer";261
"2021";"4. Quartal";"85 Jahre u.älter";"männlich";"Deutsche";7024
"2021";"4. Quartal";"85 Jahre u.älter";"männlich";"Ausländer";59
"2021";"4. Quartal";"85 Jahre u.älter";"weiblich";"Deutsche";12492
"2021";"4. Quartal";"85 Jahre u.älter";"weiblich";"Ausländer";68
"2022";"1. Quartal";"00 - 02 Jahre";"männlich";"Deutsche";7188
"2022";"1. Quartal";"00 - 02 Jahre";"männlich";"Ausländer";880
"2022";"1. Quartal";"00 - 02 Jahre";"weiblich";"Deutsche";6899
"2022";"1. Quartal";"00 - 02 Jahre";"weiblich";"Ausländer";871
"2022";"1. Quartal";"03 - 05 Jahre";"männlich";"Deutsche";7848
"2022";"1. Quartal";"03 - 05 Jahre";"männlich";"Ausländer";950
"2022";"1. Quartal";"03 - 05 Jahre";"weiblich";"Deutsche";7506
"2022";"1. Quartal";"03 - 05 Jahre";"weiblich";"Ausländer";929
"2022";"1. Quartal";"06 - 09 Jahre";"männlich";"Deutsche";10495
"2022";"1. Quartal";"06 - 09 Jahre";"männlich";"Ausländer";1151
"2022";"1. Quartal";"06 - 09 Jahre";"weiblich";"Deutsche";9805
"2022";"1. Quartal";"06 - 09 Jahre";"weiblich";"Ausländer";1161
"2022";"1. Quartal";"10 - 14 Jahre";"männlich";"Deutsche";12193
"2022";"1. Quartal";"10 - 14 Jahre";"männlich";"Ausländer";1335
"2022";"1. Quartal";"10 - 14 Jahre";"weiblich";"Deutsche";11770
"2022";"1. Quartal";"10 - 14 Jahre";"weiblich";"Ausländer";1245
"2022";"1. Quartal";"15 - 17 Jahre";"männlich";"Deutsche";6526
"2022";"1. Quartal";"15 - 17 Jahre";"männlich";"Ausländer";723
"2022";"1. Quartal";"15 - 17 Jahre";"weiblich";"Deutsche";6198
"2022";"1. Quartal";"15 - 17 Jahre";"weiblich";"Ausländer";607
